tab	ages
age	location	site	sample	specimen	age_unit	citations	method_codes
	Beaver Bay Complex				Ma	This study	
>>>>>>>>>>
tab	locations
location	age	age_high	age_low	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Beaver Bay Complex	1091.83	1092.04	1091.62	Ma	47.2	47.2	268.6	268.6	Igneous:Intrusive	Anorthosite	Outcrop		This study
>>>>>>>>>>
tab	measurements
measurement	specimen	experiment	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
AX2-9b_LP-DIR-T-2639	AX2-9b	AX2-9b_LP-DIR-T	1	85.1	55.4	0	0	0	0	19	843	This study	hargrave 2019-10-25 12:08:57	LT-T-Z:LP-DIR-T	g	2639	u	8	273			pmagpy-4.2.24-1	1.0699999999999999e-07	1.1199999999999999e-09	1.35e-09	7.8e-10
AX2-9b_LP-DIR-T-2640	AX2-9b	AX2-9b_LP-DIR-T	0.9	77.6	50.4	0	0	0	0	20	845	This study	hargrave 2019-10-25 19:00:36	LT-T-Z:LP-DIR-T	g	2640	u	8	273			pmagpy-4.2.24-1	9.64e-08	1.13e-09	9.080000000000001e-10	8.28e-10
AX2-9b_LP-DIR-T-2641	AX2-9b	AX2-9b_LP-DIR-T	1	78.2	49.5	0	0	0	0	21	848	This study	hargrave 2019-11-01 11:50:07	LT-T-Z:LP-DIR-T	g	2641	u	8	273			pmagpy-4.2.24-1	8.6e-08	1.19e-09	7.049999999999999e-10	5.45e-10
AX2-9b_LP-DIR-T-2642	AX2-9b	AX2-9b_LP-DIR-T	1.1	86.2	52	0	0	0	0	22	850	This study	hargrave 2019-11-01 17:43:26	LT-T-Z:LP-DIR-T	g	2642	u	8	273			pmagpy-4.2.24-1	8.81e-08	1.3400000000000001e-09	8.75e-10	5.16e-10
AX2-9b_LP-DIR-T-2643	AX2-9b	AX2-9b_LP-DIR-T	1	82.7	54.1	0	0	0	0	23	852	This study	hargrave 2019-11-02 15:50:36	LT-T-Z:LP-DIR-T	g	2643	u	8	273			pmagpy-4.2.24-1	8.71e-08	8.88e-10	1.14e-09	4.59e-10
AX2-9b_LP-DIR-T-2644	AX2-9b	AX2-9b_LP-DIR-T	1.8	87.6	54.5	0	0	0	0	24	854	This study	hargrave 2019-11-03 14:07:08	LT-T-Z:LP-DIR-T	g	2644	u	8	273			pmagpy-4.2.24-1	8.039999999999999e-08	2.0800000000000003e-09	1.24e-09	7.27e-10
AX2-9b_LP-DIR-T-2645	AX2-9b	AX2-9b_LP-DIR-T	2.4	81.1	55.9	0	0	0	0	25	858	This study	hargrave 2019-11-04 08:47:50	LT-T-Z:LP-DIR-T	g	2645	u	8	273			pmagpy-4.2.24-1	8.33e-08	3.3500000000000002e-09	4.26e-10	6.67e-10
AX2-9b_LP-DIR-T-2646	AX2-9b	AX2-9b_LP-DIR-T	1.6	88.3	50.5	0	0	0	0	26	873	This study	hargrave 2019-11-15 12:05:57	LT-T-Z:LP-DIR-T	g	2646	u	8	273			pmagpy-4.2.24-1	7.89e-08	1.94e-09	1.06e-09	6.07e-10
AX2-9b_LP-DIR-T-2647	AX2-9b	AX2-9b_LP-DIR-T	2	89.3	59	0	0	0	0	27	888	This study	hargrave 2019-11-15 18:27:44	LT-T-Z:LP-DIR-T	g	2647	u	8	273			pmagpy-4.2.24-1	5.0700000000000004e-08	1.4699999999999999e-09	1.0400000000000001e-09	1.13e-10
AX2-9b_LP-DIR-T-2648	AX2-9b	AX2-9b_LP-DIR-T	1.2	99.8	59.7	0	0	0	0	28	903	This study	hargrave 2019-11-16 13:45:20	LT-T-Z:LP-DIR-T	g	2648	u	8	273			pmagpy-4.2.24-1	4.440000000000002e-08	5.530000000000001e-10	7.290000000000001e-10	1.8300000000000001e-10
AX2-9b_LP-DIR-T-2649	AX2-9b	AX2-9b_LP-DIR-T	2	83.0	37.9	0	0	0	0	29	918	This study	hargrave 2019-11-23 13:44:28	LT-T-Z:LP-DIR-T	g	2649	u	8	273			pmagpy-4.2.24-1	3.2799999999999996e-08	9.84e-10	7.08e-10	2.4e-10
AX2-9b_LP-DIR-T-2650	AX2-9b	AX2-9b_LP-DIR-T	2.1	81.7	32.4	0	0	0	0	30	933	This study	hargrave 2019-11-24 10:19:52	LT-T-Z:LP-DIR-T	g	2650	u	8	273			pmagpy-4.2.24-1	9.29e-09	3.17e-10	1.49e-10	6.809999999999999e-11
AX2-9b_LP-DIR-T-2651	AX2-9b	AX2-9b_LP-DIR-T	2	110.5	21.8	0	0	0	0	31	948	This study	hargrave 2019-12-01 17:04:51	LT-T-Z:LP-DIR-T	g	2651	u	8	273			pmagpy-4.2.24-1	3.53e-09	1.26e-10	5.8200000000000003e-11	2.97e-11
AX20-1b_LP-DIR-T-2652	AX20-1b	AX20-1b_LP-DIR-T	5.6	221.5	33.7	0	0	0	0	0	273	This study	hargrave 2019-09-14 10:08:53	LT-NO:LP-DIR-T	g	2652	u	8	273			pmagpy-4.2.24-1	1.89e-06	1.2099999999999998e-07	1.3900000000000001e-07	7.54e-09
AX20-1b_LP-DIR-T-2653	AX20-1b	AX20-1b_LP-DIR-T	0.9	218.0	34.1	0	0	0	0	1	273	This study	hargrave 2020-08-18 12:36:41	LT-NO:LP-DIR-T	g	2653	u	8	273			pmagpy-4.2.24-1	1.89e-06	1.03e-08	2.5499999999999997e-08	1.52e-08
AX20-1b_LP-DIR-T-2654	AX20-1b	AX20-1b_LP-DIR-T	5.1	220.2	34.2	0	0	0	0	2	423	This study	hargrave 2020-08-18 17:45:31	LT-T-Z:LP-DIR-T	g	2654	u	8	273			pmagpy-4.2.24-1	1.89e-06	1.15e-07	1.23e-07	1.4499999999999999e-08
AX20-1b_LP-DIR-T-2655	AX20-1b	AX20-1b_LP-DIR-T	1	225.1	34.9	0	0	0	0	3	523	This study	hargrave 2020-08-19 13:35:43	LT-T-Z:LP-DIR-T	g	2655	u	8	273			pmagpy-4.2.24-1	1.88e-06	2.19e-08	2.27e-08	1.1200000000000001e-08
AX20-1b_LP-DIR-T-2656	AX20-1b	AX20-1b_LP-DIR-T	3.6	220.8	34.9	0	0	0	0	4	573	This study	hargrave 2020-08-19 18:11:17	LT-T-Z:LP-DIR-T	g	2656	u	8	273			pmagpy-4.2.24-1	1.86e-06	7.84e-08	8.56e-08	1.18e-08
AX20-1b_LP-DIR-T-2657	AX20-1b	AX20-1b_LP-DIR-T	3.6	220.6	34.9	0	0	0	0	5	623	This study	hargrave 2020-08-20 12:09:02	LT-T-Z:LP-DIR-T	g	2657	u	8	273			pmagpy-4.2.24-1	1.84e-06	7.86e-08	8.61e-08	1.1299999999999999e-08
AX20-1b_LP-DIR-T-2658	AX20-1b	AX20-1b_LP-DIR-T	5.7	218.6	35.2	0	0	0	0	6	673	This study	hargrave 2020-08-20 20:48:29	LT-T-Z:LP-DIR-T	g	2658	u	8	273			pmagpy-4.2.24-1	1.8e-06	1.1599999999999999e-07	1.36e-07	1.09e-08
AX20-1b_LP-DIR-T-2659	AX20-1b	AX20-1b_LP-DIR-T	3.6	221.5	34.5	0	0	0	0	7	698	This study	hargrave 2020-08-22 17:22:57	LT-T-Z:LP-DIR-T	g	2659	u	8	273			pmagpy-4.2.24-1	1.77e-06	6.37e-08	9.12e-08	2.0499999999999998e-08
AX20-1b_LP-DIR-T-2660	AX20-1b	AX20-1b_LP-DIR-T	1.9	219.3	35	0	0	0	0	8	723	This study	hargrave 2020-08-23 14:00:35	LT-T-Z:LP-DIR-T	g	2660	u	8	273			pmagpy-4.2.24-1	1.74e-06	3.6e-08	4.46e-08	9.88e-09
AX20-1b_LP-DIR-T-2661	AX20-1b	AX20-1b_LP-DIR-T	0.5	220.0	35.2	0	0	0	0	9	748	This study	hargrave 2020-08-24 10:46:40	LT-T-Z:LP-DIR-T	g	2661	u	8	273			pmagpy-4.2.24-1	1.69e-06	3.14e-09	9.44e-09	1.1899999999999999e-08
AX20-1b_LP-DIR-T-2662	AX20-1b	AX20-1b_LP-DIR-T	1.5	219.1	35.8	0	0	0	0	10	773	This study	hargrave 2020-08-24 18:33:27	LT-T-Z:LP-DIR-T	g	2662	u	8	273			pmagpy-4.2.24-1	1.52e-06	2.66e-08	2.5899999999999997e-08	1.14e-08
AX20-1b_LP-DIR-T-2663	AX20-1b	AX20-1b_LP-DIR-T	2.7	222.7	37.1	0	0	0	0	11	793	This study	hargrave 2020-08-25 16:32:46	LT-T-Z:LP-DIR-T	g	2663	u	8	273			pmagpy-4.2.24-1	9.45e-07	2.94e-08	3.35e-08	5.25e-09
AX20-1b_LP-DIR-T-2664	AX20-1b	AX20-1b_LP-DIR-T	6.2	222.9	36.9	0	0	0	0	12	813	This study	hargrave 2020-08-26 13:32:07	LT-T-Z:LP-DIR-T	g	2664	u	8	273			pmagpy-4.2.24-1	3.14e-07	2.3399999999999998e-08	2.5e-08	1.7199999999999999e-09
AX20-1b_LP-DIR-T-2665	AX20-1b	AX20-1b_LP-DIR-T	0.7	220.7	37.1	0	0	0	0	13	823	This study	hargrave 2020-08-26 20:52:11	LT-T-Z:LP-DIR-T	g	2665	u	8	273			pmagpy-4.2.24-1	1.6399999999999999e-07	8.3e-10	1.21e-09	1.57e-09
AX20-1b_LP-DIR-T-2666	AX20-1b	AX20-1b_LP-DIR-T	1.2	220.5	37.4	0	0	0	0	14	828	This study	hargrave 2020-08-27 15:43:05	LT-T-Z:LP-DIR-T	g	2666	u	8	273			pmagpy-4.2.24-1	1.0199999999999999e-07	1.45e-09	9.550000000000001e-10	1.1199999999999999e-09
AX20-1b_LP-DIR-T-2667	AX20-1b	AX20-1b_LP-DIR-T	3.6	216.8	35.6	0	0	0	0	15	833	This study	hargrave 2020-08-28 12:31:25	LT-T-Z:LP-DIR-T	g	2667	u	8	273			pmagpy-4.2.24-1	4.45e-08	1.5e-09	2.3399999999999998e-09	4.19e-10
AX20-1b_LP-DIR-T-2668	AX20-1b	AX20-1b_LP-DIR-T	4.4	215.9	39.8	0	0	0	0	16	836	This study	hargrave 2020-08-29 13:16:21	LT-T-Z:LP-DIR-T	g	2668	u	8	273			pmagpy-4.2.24-1	3.1e-08	1.57e-09	1.85e-09	2.19e-10
AX20-1b_LP-DIR-T-2669	AX20-1b	AX20-1b_LP-DIR-T	3.3	215.2	36.5	0	0	0	0	17	839	This study	hargrave 2020-08-30 10:43:10	LT-T-Z:LP-DIR-T	g	2669	u	8	273			pmagpy-4.2.24-1	2.2400000000000002e-08	1.07e-09	8.18e-10	2.3e-10
AX20-1b_LP-DIR-T-2670	AX20-1b	AX20-1b_LP-DIR-T	3.4	217.3	47.9	0	0	0	0	18	843	This study	hargrave 2020-08-31 12:19:23	LT-T-Z:LP-DIR-T	g	2670	u	8	273			pmagpy-4.2.24-1	1.92e-08	5.97e-10	9.46e-10	3.3e-10
AX20-1b_LP-DIR-T-2671	AX20-1b	AX20-1b_LP-DIR-T	1.5	203.4	43.7	0	0	0	0	19	848	This study	hargrave 2020-09-01 09:33:53	LT-T-Z:LP-DIR-T	g	2671	u	8	273			pmagpy-4.2.24-1	1.53e-08	2.87e-10	2.68e-10	4.33e-10
AX20-1b_LP-DIR-T-2672	AX20-1b	AX20-1b_LP-DIR-T	5	212.8	22	0	0	0	0	20	853	This study	hargrave 2020-09-02 09:35:00	LT-T-Z:LP-DIR-T	g	2672	u	8	273			pmagpy-4.2.24-1	1.98e-08	8.34e-10	1.4199999999999999e-09	6.85e-10
AX20-1b_LP-DIR-T-2673	AX20-1b	AX20-1b_LP-DIR-T	2.1	219.3	30.5	0	0	0	0	21	863	This study	hargrave 2020-09-02 16:01:40	LT-T-Z:LP-DIR-T	g	2673	u	8	273			pmagpy-4.2.24-1	1.2e-08	2.83e-10	3.32e-10	2.68e-10
AX20-1b_LP-DIR-T-2674	AX20-1b	AX20-1b_LP-DIR-T	4.4	193.7	20	0	0	0	0	22	883	This study	hargrave 2020-09-03 11:23:36	LT-T-Z:LP-DIR-T	g	2674	u	8	273			pmagpy-4.2.24-1	9.13e-09	2.2e-10	6.45e-10	2.63e-10
AX20-2b_LP-DIR-T-2675	AX20-2b	AX20-2b_LP-DIR-T	1.4	208.9	28	0	0	0	0	0	273	This study	hargrave 2019-09-14 10:10:23	LT-NO:LP-DIR-T	g	2675	u	8	273			pmagpy-4.2.24-1	2.15e-06	3.26e-08	3.6600000000000003e-08	1.75e-08
AX20-2b_LP-DIR-T-2676	AX20-2b	AX20-2b_LP-DIR-T	18.7	225.4	29.3	0	0	0	0	1	273	This study	hargrave 2020-08-18 12:38:18	LT-NO:LP-DIR-T	g	2676	u	8	273			pmagpy-4.2.24-1	2.04e-06	4.870000000000001e-07	4.93e-07	2.02e-08
AX20-2b_LP-DIR-T-2677	AX20-2b	AX20-2b_LP-DIR-T	1.7	247.1	27.8	0	0	0	0	2	273	This study	hargrave 2020-08-18 13:14:24	LT-NO:LP-DIR-T	g	2677	u	8	273			pmagpy-4.2.24-1	2.14e-06	5.1799999999999994e-08	3.21e-08	2.04e-08
AX20-2b_LP-DIR-T-2678	AX20-2b	AX20-2b_LP-DIR-T	0.8	245.8	27.8	0	0	0	0	3	423	This study	hargrave 2020-08-18 17:47:09	LT-T-Z:LP-DIR-T	g	2678	u	8	273			pmagpy-4.2.24-1	2.14e-06	1.25e-08	1.69e-08	2.2200000000000004e-08
AX20-2b_LP-DIR-T-2679	AX20-2b	AX20-2b_LP-DIR-T	2.9	245.6	28.9	0	0	0	0	4	523	This study	hargrave 2020-08-19 13:37:23	LT-T-Z:LP-DIR-T	g	2679	u	8	273			pmagpy-4.2.24-1	2.12e-06	1e-07	2.54e-08	3.6e-08
AX20-2b_LP-DIR-T-2680	AX20-2b	AX20-2b_LP-DIR-T	2.6	245.9	28.3	0	0	0	0	5	573	This study	hargrave 2020-08-19 18:12:53	LT-T-Z:LP-DIR-T	g	2680	u	8	273			pmagpy-4.2.24-1	2.1e-06	8.86e-08	3.18e-08	2.15e-08
AX20-2b_LP-DIR-T-2681	AX20-2b	AX20-2b_LP-DIR-T	9.1	212.6	29.4	0	0	0	0	6	623	This study	hargrave 2020-08-20 12:10:37	LT-T-Z:LP-DIR-T	g	2681	u	8	273			pmagpy-4.2.24-1	2.06e-06	1.6100000000000005e-07	2.84e-07	3.68e-08
AX20-2b_LP-DIR-T-2682	AX20-2b	AX20-2b_LP-DIR-T	2.4	217.8	29.2	0	0	0	0	7	623	This study	hargrave 2020-08-20 13:01:55	LT-T-Z:LP-DIR-T	g	2682	u	8	273			pmagpy-4.2.24-1	2.08e-06	3.35e-08	7.2e-08	3.6600000000000003e-08
AX20-2b_LP-DIR-T-2683	AX20-2b	AX20-2b_LP-DIR-T	3.3	216.3	28.5	0	0	0	0	8	673	This study	hargrave 2020-08-20 20:50:06	LT-T-Z:LP-DIR-T	g	2683	u	8	273			pmagpy-4.2.24-1	2.04e-06	4.0899999999999996e-08	9.69e-08	5.01e-08
AX20-2b_LP-DIR-T-2684	AX20-2b	AX20-2b_LP-DIR-T	2.3	217.6	28	0	0	0	0	9	698	This study	hargrave 2020-08-22 17:24:32	LT-T-Z:LP-DIR-T	g	2684	u	8	273			pmagpy-4.2.24-1	2e-06	7.28e-09	5.7e-08	5.84e-08
AX20-2b_LP-DIR-T-2685	AX20-2b	AX20-2b_LP-DIR-T	4.4	214.6	29.6	0	0	0	0	10	723	This study	hargrave 2020-08-23 14:02:11	LT-T-Z:LP-DIR-T	g	2685	u	8	273			pmagpy-4.2.24-1	1.95e-06	9.06e-08	1.1900000000000001e-07	1.58e-08
AX20-2b_LP-DIR-T-2686	AX20-2b	AX20-2b_LP-DIR-T	3.8	220.1	29.4	0	0	0	0	11	748	This study	hargrave 2020-08-24 10:48:17	LT-T-Z:LP-DIR-T	g	2686	u	8	273			pmagpy-4.2.24-1	1.89e-06	9.02e-08	8.58e-08	2.62e-08
AX20-2b_LP-DIR-T-2687	AX20-2b	AX20-2b_LP-DIR-T	1.9	211.4	29.9	0	0	0	0	12	773	This study	hargrave 2020-08-24 18:35:03	LT-T-Z:LP-DIR-T	g	2687	u	8	273			pmagpy-4.2.24-1	1.71e-06	3.85e-08	3.32e-08	2.71e-08
AX20-2b_LP-DIR-T-2688	AX20-2b	AX20-2b_LP-DIR-T	2.2	216.8	31	0	0	0	0	13	793	This study	hargrave 2020-08-25 16:34:22	LT-T-Z:LP-DIR-T	g	2688	u	8	273			pmagpy-4.2.24-1	1.03e-06	2.7900000000000002e-08	2.3799999999999998e-08	1.31e-08
AX20-2b_LP-DIR-T-2689	AX20-2b	AX20-2b_LP-DIR-T	2.1	212.5	31.1	0	0	0	0	14	813	This study	hargrave 2020-08-26 13:33:44	LT-T-Z:LP-DIR-T	g	2689	u	8	273			pmagpy-4.2.24-1	4.0399999999999996e-07	9.84e-09	1.05e-08	4.1999999999999996e-09
AX20-2b_LP-DIR-T-2690	AX20-2b	AX20-2b_LP-DIR-T	1.4	212.7	30.7	0	0	0	0	15	823	This study	hargrave 2020-08-26 20:53:48	LT-T-Z:LP-DIR-T	g	2690	u	8	273			pmagpy-4.2.24-1	1.37e-07	2.28e-09	2.17e-09	9.3e-10
AX20-2b_LP-DIR-T-2691	AX20-2b	AX20-2b_LP-DIR-T	2.2	216.2	29.8	0	0	0	0	16	828	This study	hargrave 2020-08-27 15:44:42	LT-T-Z:LP-DIR-T	g	2691	u	8	273			pmagpy-4.2.24-1	1.11e-07	2.0300000000000002e-09	3.6599999999999998e-09	1.13e-09
AX20-2b_LP-DIR-T-2692	AX20-2b	AX20-2b_LP-DIR-T	1.8	214.5	27.9	0	0	0	0	17	833	This study	hargrave 2020-08-28 12:33:02	LT-T-Z:LP-DIR-T	g	2692	u	8	273			pmagpy-4.2.24-1	3.5099999999999997e-08	5.03e-10	7.83e-10	7.530000000000001e-10
AX20-2b_LP-DIR-T-2693	AX20-2b	AX20-2b_LP-DIR-T	6	208.7	26.7	0	0	0	0	18	836	This study	hargrave 2020-08-29 13:17:58	LT-T-Z:LP-DIR-T	g	2693	u	8	273			pmagpy-4.2.24-1	2.65e-08	1.19e-09	2.41e-09	9.05e-10
AX20-2b_LP-DIR-T-2694	AX20-2b	AX20-2b_LP-DIR-T	3.4	219.4	27.4	0	0	0	0	19	839	This study	hargrave 2020-08-30 10:44:29	LT-T-Z:LP-DIR-T	g	2694	u	8	273			pmagpy-4.2.24-1	2.15e-08	7.95e-10	7.480000000000001e-10	9.510000000000001e-10
AX20-2b_LP-DIR-T-2695	AX20-2b	AX20-2b_LP-DIR-T	3	210.1	35.6	0	0	0	0	20	843	This study	hargrave 2020-08-31 12:21:00	LT-T-Z:LP-DIR-T	g	2695	u	8	273			pmagpy-4.2.24-1	1.8300000000000002e-08	3.42e-10	6.12e-10	7.04e-10
AX20-2b_LP-DIR-T-2696	AX20-2b	AX20-2b_LP-DIR-T	2	203.1	21.9	0	0	0	0	21	848	This study	hargrave 2020-09-01 09:35:31	LT-T-Z:LP-DIR-T	g	2696	u	8	273			pmagpy-4.2.24-1	1.63e-08	2.85e-10	3.46e-10	4.6e-10
AX20-2b_LP-DIR-T-2697	AX20-2b	AX20-2b_LP-DIR-T	4.3	207.1	22.6	0	0	0	0	22	853	This study	hargrave 2020-09-02 09:36:37	LT-T-Z:LP-DIR-T	g	2697	u	8	273			pmagpy-4.2.24-1	1.8e-08	4.5600000000000003e-10	1.19e-09	5.34e-10
AX20-2b_LP-DIR-T-2698	AX20-2b	AX20-2b_LP-DIR-T	4.1	210.1	36	0	0	0	0	23	863	This study	hargrave 2020-09-02 16:03:01	LT-T-Z:LP-DIR-T	g	2698	u	8	273			pmagpy-4.2.24-1	1.29e-08	6.859999999999999e-10	5e-10	3.85e-10
AX20-2b_LP-DIR-T-2699	AX20-2b	AX20-2b_LP-DIR-T	3.1	189.7	32.8	0	0	0	0	24	883	This study	hargrave 2020-09-03 11:25:14	LT-T-Z:LP-DIR-T	g	2699	u	8	273			pmagpy-4.2.24-1	4.8100000000000006e-09	1.17e-10	1.8700000000000003e-10	1.52e-10
AX20-3b_LP-DIR-T-2700	AX20-3b	AX20-3b_LP-DIR-T	3.2	211.7	37.7	0	0	0	0	0	273	This study	hargrave 2019-09-14 10:11:51	LT-NO:LP-DIR-T	g	2700	u	8	273			pmagpy-4.2.24-1	1.89e-06	4.1100000000000004e-08	9.630000000000001e-08	1.88e-08
AX20-3b_LP-DIR-T-2701	AX20-3b	AX20-3b_LP-DIR-T	2.5	209.6	37.8	0	0	0	0	1	273	This study	hargrave 2020-08-18 12:39:51	LT-NO:LP-DIR-T	g	2701	u	8	273			pmagpy-4.2.24-1	1.88e-06	4.0899999999999996e-08	2.98e-08	6.39e-08
AX20-3b_LP-DIR-T-2702	AX20-3b	AX20-3b_LP-DIR-T	3.6	206.8	38.1	0	0	0	0	2	423	This study	hargrave 2020-08-18 17:48:41	LT-T-Z:LP-DIR-T	g	2702	u	8	273			pmagpy-4.2.24-1	1.87e-06	7.319999999999999e-09	1e-07	6.13e-08
AX20-3b_LP-DIR-T-2703	AX20-3b	AX20-3b_LP-DIR-T	5.6	215.0	36.8	0	0	0	0	3	523	This study	hargrave 2020-08-19 13:39:00	LT-T-Z:LP-DIR-T	g	2703	u	8	273			pmagpy-4.2.24-1	1.86e-06	5.59e-08	1.6100000000000005e-07	6.2e-08
AX20-3b_LP-DIR-T-2704	AX20-3b	AX20-3b_LP-DIR-T	3.1	208.4	35.8	0	0	0	0	4	573	This study	hargrave 2020-08-19 18:14:28	LT-T-Z:LP-DIR-T	g	2704	u	8	273			pmagpy-4.2.24-1	1.86e-06	4.7800000000000005e-08	3.38e-08	8.210000000000001e-08
AX20-3b_LP-DIR-T-2705	AX20-3b	AX20-3b_LP-DIR-T	7	211.3	37	0	0	0	0	5	623	This study	hargrave 2020-08-20 12:12:58	LT-T-Z:LP-DIR-T	g	2705	u	8	273			pmagpy-4.2.24-1	1.84e-06	4.72e-08	2.0199999999999998e-07	8.820000000000002e-08
AX20-3b_LP-DIR-T-2706	AX20-3b	AX20-3b_LP-DIR-T	3	217.2	38.1	0	0	0	0	6	673	This study	hargrave 2020-08-20 20:51:37	LT-T-Z:LP-DIR-T	g	2706	u	8	273			pmagpy-4.2.24-1	1.82e-06	6.89e-08	6.27e-08	2.61e-08
AX20-3b_LP-DIR-T-2707	AX20-3b	AX20-3b_LP-DIR-T	3.4	214.2	37.7	0	0	0	0	7	698	This study	hargrave 2020-08-22 17:26:04	LT-T-Z:LP-DIR-T	g	2707	u	8	273			pmagpy-4.2.24-1	1.8e-06	2.89e-08	6.65e-08	7.730000000000001e-08
AX20-3b_LP-DIR-T-2708	AX20-3b	AX20-3b_LP-DIR-T	2	215.1	38.8	0	0	0	0	8	723	This study	hargrave 2020-08-23 14:03:43	LT-T-Z:LP-DIR-T	g	2708	u	8	273			pmagpy-4.2.24-1	1.77e-06	4.88e-09	5.01e-08	3.4500000000000005e-08
AX20-3b_LP-DIR-T-2709	AX20-3b	AX20-3b_LP-DIR-T	3	217.2	38	0	0	0	0	9	748	This study	hargrave 2020-08-24 10:49:50	LT-T-Z:LP-DIR-T	g	2709	u	8	273			pmagpy-4.2.24-1	1.72e-06	1.03e-08	7.68e-08	4.91e-08
AX20-3b_LP-DIR-T-2710	AX20-3b	AX20-3b_LP-DIR-T	1.6	215.3	40	0	0	0	0	10	773	This study	hargrave 2020-08-24 18:36:36	LT-T-Z:LP-DIR-T	g	2710	u	8	273			pmagpy-4.2.24-1	1.58e-06	2.5499999999999997e-08	3.5699999999999995e-08	9.12e-09
AX20-3b_LP-DIR-T-2711	AX20-3b	AX20-3b_LP-DIR-T	3.4	215.0	41.6	0	0	0	0	11	793	This study	hargrave 2020-08-25 16:35:54	LT-T-Z:LP-DIR-T	g	2711	u	8	273			pmagpy-4.2.24-1	9.86e-07	1.49e-08	5.2099999999999997e-08	2.06e-08
AX20-3b_LP-DIR-T-2712	AX20-3b	AX20-3b_LP-DIR-T	2.9	217.1	41.6	0	0	0	0	12	813	This study	hargrave 2020-08-26 13:35:16	LT-T-Z:LP-DIR-T	g	2712	u	8	273			pmagpy-4.2.24-1	3.44e-07	7.0499999999999994e-09	1.53e-08	4.26e-09
AX20-3b_LP-DIR-T-2713	AX20-3b	AX20-3b_LP-DIR-T	4.2	213.2	42.3	0	0	0	0	13	823	This study	hargrave 2020-08-26 20:55:19	LT-T-Z:LP-DIR-T	g	2713	u	8	273			pmagpy-4.2.24-1	1.0900000000000001e-07	3.79e-09	6.9499999999999985e-09	1.1699999999999999e-09
AX20-3b_LP-DIR-T-2714	AX20-3b	AX20-3b_LP-DIR-T	1.5	217.0	44	0	0	0	0	14	828	This study	hargrave 2020-08-27 15:46:15	LT-T-Z:LP-DIR-T	g	2714	u	8	273			pmagpy-4.2.24-1	1.0099999999999999e-07	8.269999999999999e-10	2.21e-09	1.36e-09
AX20-3b_LP-DIR-T-2715	AX20-3b	AX20-3b_LP-DIR-T	5.8	217.3	32.3	0	0	0	0	15	833	This study	hargrave 2020-08-28 12:34:36	LT-T-Z:LP-DIR-T	g	2715	u	8	273			pmagpy-4.2.24-1	2.13e-08	1.25e-09	1.79e-09	4.6e-10
AX20-3b_LP-DIR-T-2716	AX20-3b	AX20-3b_LP-DIR-T	5.5	220.3	40.4	0	0	0	0	16	836	This study	hargrave 2020-08-29 13:19:30	LT-T-Z:LP-DIR-T	g	2716	u	8	273			pmagpy-4.2.24-1	1.4499999999999999e-08	6.710000000000001e-10	1.21e-09	4.19e-10
AX20-3b_LP-DIR-T-2717	AX20-3b	AX20-3b_LP-DIR-T	3.1	204.2	22.1	0	0	0	0	17	839	This study	hargrave 2020-08-30 10:45:46	LT-T-Z:LP-DIR-T	g	2717	u	8	273			pmagpy-4.2.24-1	1.07e-08	4.55e-10	4.38e-10	2.54e-10
AX20-3b_LP-DIR-T-2718	AX20-3b	AX20-3b_LP-DIR-T	2.8	240.9	52.8	0	0	0	0	18	843	This study	hargrave 2020-08-31 12:22:33	LT-T-Z:LP-DIR-T	g	2718	u	8	273			pmagpy-4.2.24-1	4.85e-09	8.13e-11	1.96e-10	1.08e-10
AX20-3b_LP-DIR-T-2719	AX20-3b	AX20-3b_LP-DIR-T	2.3	175.3	34.4	0	0	0	0	19	848	This study	hargrave 2020-09-01 09:37:04	LT-T-Z:LP-DIR-T	g	2719	u	8	273			pmagpy-4.2.24-1	7.5e-09	2.4799999999999997e-10	1.3899999999999999e-10	1.72e-10
AX20-3b_LP-DIR-T-2720	AX20-3b	AX20-3b_LP-DIR-T	3.4	194.8	61	0	0	0	0	20	853	This study	hargrave 2020-09-02 09:38:09	LT-T-Z:LP-DIR-T	g	2720	u	8	273			pmagpy-4.2.24-1	9.26e-09	3.36e-10	3.77e-10	2.42e-10
AX20-3b_LP-DIR-T-2721	AX20-3b	AX20-3b_LP-DIR-T	10	196.3	26.5	0	0	0	0	21	863	This study	hargrave 2020-09-02 16:04:21	LT-T-Z:LP-DIR-T	g	2721	u	8	273			pmagpy-4.2.24-1	4.14e-09	9.13e-11	6.5e-10	3.27e-10
AX20-3b_LP-DIR-T-2722	AX20-3b	AX20-3b_LP-DIR-T	4.5	206.2	24.3	0	0	0	0	22	863	This study	hargrave 2020-09-02 16:46:13	LT-T-Z:LP-DIR-T	g	2722	u	8	273			pmagpy-4.2.24-1	4.08e-09	1.73e-10	2.23e-10	1.54e-10
